255681,82,1422_MSA.fa.ufboot.ale.uml_rec,0.0,0.34,0.02,0.28,0.95
255682,82,1423_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255683,82,1424_MSA.fa.ufboot.ale.uml_rec,0.0,0.6,0.0,0.21,0.91
255684,82,1425_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.0,0.03,1.0
255690,82,1431_MSA.fa.ufboot.ale.uml_rec,0.03,0.13,0.03,0.02,2.04
255693,82,1434_MSA.fa.ufboot.ale.uml_rec,0.12,0.16,0.01,0.16,0.63
255694,82,1435_MSA.fa.ufboot.ale.uml_rec,0.0,0.39,0.01,0.12,0.73
255695,82,1436_MSA.fa.ufboot.ale.uml_rec,0.36,0.08,0.12,0.0,1.74
255710,82,1453_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.43,0.0,1.13
255712,82,1455_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.03,0.0,1.03
255713,82,1456_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.0,0.01,1.03
255722,82,1469_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.01,0.0,1.0
255725,82,1473_MSA.fa.ufboot.ale.uml_rec,0.0,0.15,0.0,0.0,1.14
255727,82,1475_MSA.fa.ufboot.ale.uml_rec,0.0,0.04,0.01,0.0,2.01
255745,82,1495_MSA.fa.ufboot.ale.uml_rec,0.0,0.11,0.13,0.02,0.78
255753,82,1504_MSA.fa.ufboot.ale.uml_rec,0.0,0.12,0.0,0.03,1.17
255754,82,1505_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.56,0.0,0.0
255769,82,1530_MSA.fa.ufboot.ale.uml_rec,0.0,0.11,0.24,0.02,0.93
255774,82,1537_MSA.fa.ufboot.ale.uml_rec,0.0,0.37,0.26,0.03,1.03
255776,82,1539_MSA.fa.ufboot.ale.uml_rec,0.0,0.13,0.06,0.0,1.09
255777,82,1540_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.74,0.0,0.03
255778,82,1541_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255779,82,1542_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255783,82,1550_MSA.fa.ufboot.ale.uml_rec,0.0,0.01,0.01,0.0,1.0
255785,82,1552_MSA.fa.ufboot.ale.uml_rec,0.0,0.04,0.15,0.04,1.36
255786,82,1553_MSA.fa.ufboot.ale.uml_rec,0.01,0.11,0.18,0.01,1.77
255787,82,1554_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.11,0.0,1.1
255788,82,1555_MSA.fa.ufboot.ale.uml_rec,0.0,0.01,0.0,0.0,1.01
255792,82,1559_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.8,0.0,1.33
255794,82,1560_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.16,0.0,1.03
255796,82,1562_MSA.fa.ufboot.ale.uml_rec,0.0,0.34,0.04,0.03,0.58
255797,82,1563_MSA.fa.ufboot.ale.uml_rec,0.0,0.2,0.03,0.06,1.2
255798,82,1565_MSA.fa.ufboot.ale.uml_rec,0.0,0.33,0.46,0.07,1.05
255807,82,1573_MSA.fa.ufboot.ale.uml_rec,0.0,0.12,0.02,0.0,1.21
255808,82,1574_MSA.fa.ufboot.ale.uml_rec,0.0,0.05,0.01,0.02,0.88
255809,82,1575_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255812,82,1579_MSA.fa.ufboot.ale.uml_rec,0.0,0.3,0.0,0.01,1.07
255813,82,1580_MSA.fa.ufboot.ale.uml_rec,0.0,0.55,0.14,0.0,1.09
255822,82,1589_MSA.fa.ufboot.ale.uml_rec,0.0,0.1,0.05,0.01,1.03
255826,82,1592_MSA.fa.ufboot.ale.uml_rec,0.02,0.31,0.07,0.27,1.77
255828,82,1594_MSA.fa.ufboot.ale.uml_rec,0.0,0.06,0.04,0.03,1.81
255832,82,1598_MSA.fa.ufboot.ale.uml_rec,0.0,0.21,0.83,0.0,0.67
255833,82,1599_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.12,0.02,1.1
255835,82,1600_MSA.fa.ufboot.ale.uml_rec,0.0,0.38,0.05,0.04,1.03
255836,82,1601_MSA.fa.ufboot.ale.uml_rec,0.0,0.15,0.01,0.06,0.66
255837,82,1602_MSA.fa.ufboot.ale.uml_rec,0.0,0.32,0.0,0.24,0.8
255839,82,1604_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
255840,82,1606_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,1.0,0.0,0.0
255841,82,1607_MSA.fa.ufboot.ale.uml_rec,0.0,0.08,0.21,0.01,1.04
255842,82,1608_MSA.fa.ufboot.ale.uml_rec,0.0,0.14,0.01,0.02,1.16
255847,82,1612_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.0,0.0,1.01
255850,82,1615_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.36,0.0,1.05
255853,82,1618_MSA.fa.ufboot.ale.uml_rec,0.11,0.04,0.0,0.63,1.06
255861,82,1627_MSA.fa.ufboot.ale.uml_rec,0.0,0.25,0.0,0.02,0.99
255865,82,1630_MSA.fa.ufboot.ale.uml_rec,0.0,0.39,0.14,0.03,1.26
255866,82,1631_MSA.fa.ufboot.ale.uml_rec,0.0,0.08,0.05,0.01,0.86
255867,82,1632_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.03,1.02
255869,82,1634_MSA.fa.ufboot.ale.uml_rec,0.0,0.08,0.24,0.03,0.66
255870,82,1635_MSA.fa.ufboot.ale.uml_rec,0.0,0.05,0.03,0.02,0.64
255874,82,1639_MSA.fa.ufboot.ale.uml_rec,0.0,0.23,0.03,0.0,1.98
255875,82,1640_MSA.fa.ufboot.ale.uml_rec,0.0,0.01,0.0,0.0,1.0
