277436,85,1297_MSA.fa.ufboot.ale.uml_rec,0.02,0.01,0,0.04,1.97,,,
277442,85,1301_MSA.fa.ufboot.ale.uml_rec,0,0.19,0.01,0.01,0.82,,,
277444,85,1303_MSA.fa.ufboot.ale.uml_rec,0,0.25,0,0.05,0.9,,,
277446,85,1305_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.02,,,
277447,85,1306_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0.06,0.99,,,
277448,85,1307_MSA.fa.ufboot.ale.uml_rec,0,0.25,0.13,0.01,0.91,,,
277449,85,1308_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.08,0,0.89,,,
277451,85,1310_MSA.fa.ufboot.ale.uml_rec,0.02,0.29,0.01,0,0.98,,,
277452,85,1311_MSA.fa.ufboot.ale.uml_rec,0.09,0.01,0,0,1.1,,,
277453,85,1312_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.79,1,,,
277455,85,1314_MSA.fa.ufboot.ale.uml_rec,0,0.24,0.22,0,1,,,
277456,85,1315_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.06,0.75,,,
277458,85,1317_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1.01,,,
277462,85,1320_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.02,1,,,
277463,85,1321_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277464,85,1322_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.06,0.06,0.86,,,
277465,85,1323_MSA.fa.ufboot.ale.uml_rec,0,0.92,0.9,0,1,,,
277466,85,1324_MSA.fa.ufboot.ale.uml_rec,0.05,0.08,0.13,0,1.95,,,
277467,85,1325_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,0.94,,,
277468,85,1326_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.02,0.01,0.97,,,
277469,85,1327_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.98,,,
277470,85,1328_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1,,,
277472,85,1330_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.01,0.86,,,
277473,85,1331_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0,1,,,
277474,85,1332_MSA.fa.ufboot.ale.uml_rec,0,0.76,0.05,0.02,2.64,,,
277475,85,1333_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277476,85,1334_MSA.fa.ufboot.ale.uml_rec,0.01,0,0,0,1.01,,,
277477,85,1335_MSA.fa.ufboot.ale.uml_rec,0.01,0,0,0,1.01,,,
277478,85,1336_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.11,1,,,
277479,85,1337_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.03,0,0.98,,,
277481,85,133_MSA.fa.ufboot.ale.uml_rec,0.02,0,0.06,0.04,0.56,,,
277482,85,1340_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0.24,1.02,,,
277484,85,1342_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.02,0,1.94,,,
277489,85,1349_MSA.fa.ufboot.ale.uml_rec,0.01,0.58,0.03,0,1.02,,,
277491,85,1350_MSA.fa.ufboot.ale.uml_rec,0,0.33,0,0.1,0.82,,,
277493,85,1352_MSA.fa.ufboot.ale.uml_rec,0,0.46,0.27,0,1.04,,,
277494,85,1353_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.02,0.01,0.99,,,
277495,85,1354_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.02,0,1.02,,,
277496,85,1355_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0,0.98,,,
277497,85,1356_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277498,85,1357_MSA.fa.ufboot.ale.uml_rec,0,0.49,0.01,0.01,0.93,,,
277499,85,1358_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.16,0.02,0.74,,,
277500,85,1359_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
277501,85,135_MSA.fa.ufboot.ale.uml_rec,0.02,0.31,0.03,0.18,0.62,,,
277502,85,1360_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,0.99,,,
277504,85,1362_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
277506,85,1364_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0,1,,,
277507,85,1365_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,,,
277508,85,1366_MSA.fa.ufboot.ale.uml_rec,0.03,0,0.09,0.03,0.9,,,
277510,85,1368_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
277512,85,136_MSA.fa.ufboot.ale.uml_rec,0,0.26,0.06,0.07,1.09,,,
277516,85,1373_MSA.fa.ufboot.ale.uml_rec,0.01,0.5,0.91,0,1.18,,,
277517,85,1374_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.13,0.07,0.61,,,
277533,85,1390_MSA.fa.ufboot.ale.uml_rec,0,0.3,0.03,0,1.41,,,
277534,85,1391_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.04,0.05,0.63,,,
277536,85,1393_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,2,,,
277554,85,1412_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.02,0,1.88,,,
277556,85,1415_MSA.fa.ufboot.ale.uml_rec,0,0.35,0.02,0.09,0.89,,,
277557,85,1416_MSA.fa.ufboot.ale.uml_rec,0.06,0.17,0.03,0.05,0.55,,,
277562,85,1421_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.02,0.02,0.92,,,
277563,85,1422_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.55,0.05,0.35,,,
277564,85,1423_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277566,85,1425_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.61,0.94,,,
277568,85,1427_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.38,0,0.6,,,
277569,85,1428_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.14,0,0.85,,,
277572,85,1431_MSA.fa.ufboot.ale.uml_rec,0.01,0.32,0.09,0,1.89,,,
277577,85,1436_MSA.fa.ufboot.ale.uml_rec,0.04,0.12,0.04,0.02,1.42,,,
277592,85,1453_MSA.fa.ufboot.ale.uml_rec,0,0.44,0.23,0.01,1.56,,,
277594,85,1455_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.48,0.87,1.03,,,
277595,85,1456_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.01,0,1,,,
277604,85,1469_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
277607,85,1473_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.99,,,
277609,85,1475_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.01,0,1.98,,,
277627,85,1495_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.09,0.03,0.78,,,
277628,85,1496_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.02,0.03,0.61,,,
277635,85,1504_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0.01,1.02,,,
277636,85,1505_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0.05,0.56,,,
277651,85,1530_MSA.fa.ufboot.ale.uml_rec,0.21,0.11,0,0.55,1.04,,,
277656,85,1537_MSA.fa.ufboot.ale.uml_rec,0,0.43,0.59,0,0.89,,,
277657,85,1538_MSA.fa.ufboot.ale.uml_rec,0,0.16,0.47,0.08,0.53,,,
277658,85,1539_MSA.fa.ufboot.ale.uml_rec,0.01,0.11,0.02,0.01,1.02,,,
277659,85,1540_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.17,0.01,0.77,,,
277660,85,1541_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277661,85,1542_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.06,0.06,1,,,
277665,85,1550_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277667,85,1552_MSA.fa.ufboot.ale.uml_rec,0,0.71,0.17,0.01,1.43,,,
277668,85,1553_MSA.fa.ufboot.ale.uml_rec,0.21,0.69,0.01,0,1.82,,,
277669,85,1554_MSA.fa.ufboot.ale.uml_rec,0.13,0.07,0.24,0,1.19,,,
277670,85,1555_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.03,0.02,1,,,
